client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
ce5329e2a9518b7293a28ef3aeeeeda0167c9c4f14e932a5dee923a4b994d5cdacaca8c9c97662f63a3f8fb5bc0a4712c0772a580ef96f171eb9a6ae72283b53	common_voice_ro_20384885.mp3	Habar nu aveam ce face Jean acolo.	0	2	thirties	male		ro	
f1d211c14c4676ffd2d9c06bdebfb1b1f2b30cb6728b3c6385a51f6aa5bacc74a638fa64801da930d019a95935fab53993d8ab0385d5d3f58f76831cf4dfc5c9	common_voice_ro_20385808.mp3	Europa nu poate vindeca toate relele.	3	4				ro	
ddc56f18af5b4f3f6af3ff32bb75450c0db93f7484396a0e9c02c6f295c457036f6237b7a07de5949728bda2020a2c0159cab8c78a12e333ea3cbdf7b2cf0b5a	common_voice_ro_20431492.mp3	Nu a fost făcută nicio astfel de propunere.	1	2	sixties	male		ro	
ddc56f18af5b4f3f6af3ff32bb75450c0db93f7484396a0e9c02c6f295c457036f6237b7a07de5949728bda2020a2c0159cab8c78a12e333ea3cbdf7b2cf0b5a	common_voice_ro_20431582.mp3	Am încredere totală în ceea ce veţi întreprinde.	1	2	sixties	male		ro	
fe4d24247197fcb460eb7f024842fc0b7b2a6b31dd54cd44eba0acc8bc62256287eb7b82c916144c2b39a1bd151b7a48f587c00ce51f374a9f153aac6591063a	common_voice_ro_20507773.mp3	Nu ar trebui să ne temem de acesta.	0	2				ro	
1c3e4942b52192efed31e3e4e6baf830cd150aa67e7d17adb8d07b188722488ad8b37a9381d31f96888ce6febeb371ad548e3399ad4df5ba77a51ee9ff5b196c	common_voice_ro_20510768.mp3	Vă rog să nu mă înţelegeţi greşit.	1	2	thirties	male		ro	
6792b8075d1726688b46935d9759d310edf3735aa73cce0dd25378e86ae48b28ab3f061bf3f26dd90cc2ca36af1534fffc8969deeccac6fc8df82efc411838d0	common_voice_ro_20680002.mp3	Nu putem tolera o atitudine de laissez-faire.	1	2	twenties	male		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20762893.mp3	Acestea au multe de spus în această privinţă.	1	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20789306.mp3	Doresc să subliniez în special câteva aspecte.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20789463.mp3	Salut declarațiile dnei comisar în această privință.	0	2	twenties	female		ro	
52360fc1ea3b36aaec03145c758c1f0ee2b835e7b623caaa4bbf5d5dba31449828a473bd8e6565010a886c002f003e4e6e6b42c147334a0c8b3953ff5c42aed9	common_voice_ro_20792195.mp3	Nu lipsesc exemplele în acest sens.	1	2				ro	
511a1339311da7b116c17fcc823b200138ef5a7030f09dbfd330d7c35a2dd72abc4cff389fcaca1679172224c274663748afc8e7df8fc818a45172e12639d635	common_voice_ro_20792406.mp3	Prin urmare, mandatul a intrat în vigoare.	1	2				ro	
511a1339311da7b116c17fcc823b200138ef5a7030f09dbfd330d7c35a2dd72abc4cff389fcaca1679172224c274663748afc8e7df8fc818a45172e12639d635	common_voice_ro_20793414.mp3	Nu sunt supărat pe Mihai.	1	2				ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20793416.mp3	Ce acțiuni am putea întreprinde ca replică?	1	2	twenties	female		ro	
511a1339311da7b116c17fcc823b200138ef5a7030f09dbfd330d7c35a2dd72abc4cff389fcaca1679172224c274663748afc8e7df8fc818a45172e12639d635	common_voice_ro_20793468.mp3	A trebuit să facă publicitate pentru a se afla că sunt acolo.	0	2				ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20795621.mp3	Ambele ţări au îndeplinit toate criteriile.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20795705.mp3	Oricine îi stă în cale va fi secerat.	1	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20795777.mp3	Din toate acestea pot desprinde două concluzii.	1	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20795834.mp3	Pe scurt, este nevoie de mai multă cercetare.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20796001.mp3	Voi menționa pe scurt două chestiuni.	1	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20804559.mp3	Este un meci fundamental, jucăm împotriva celei mai dificile echipe din grupă.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20804770.mp3	Atunci nu aveam timp de vizite, jucam și dormeam.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20804812.mp3	Con questo si conclude il turno di votazioni.	1	2	twenties	female		ro	
511a1339311da7b116c17fcc823b200138ef5a7030f09dbfd330d7c35a2dd72abc4cff389fcaca1679172224c274663748afc8e7df8fc818a45172e12639d635	common_voice_ro_20813604.mp3	Aici trebuie să vorbim despre aceasta.	0	2				ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20820747.mp3	Faima rugineşte dacă nu o cureţi prinmuncă în fiecare zi.	1	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20820761.mp3	Violenţa este ultimul refugiu al incompetenţilor.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20820804.mp3	Toţi pot beneficia de pe urma acestuia.	1	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20820816.mp3	Aceste măsuri reprezintă un pas în direcția bună.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20820834.mp3	Suma nu include salarii, ci doar drepturi conferite prin legi speciale.	0	2	twenties	female		ro	
6e8b4baea73ce2e360bee5e0f995256ac6191a9bb61b6a355fa563e29e5a46a54f6a5c96844f16cff96a89621adcff5d163571e0b81eb168d584479e7a374b46	common_voice_ro_20821382.mp3	Uriașe evenimente, ample transformări, crize atinse de metastază ne sucesc mințile.	0	2	fourties	male		ro	
6e8b4baea73ce2e360bee5e0f995256ac6191a9bb61b6a355fa563e29e5a46a54f6a5c96844f16cff96a89621adcff5d163571e0b81eb168d584479e7a374b46	common_voice_ro_20821399.mp3	Misiunea noastră este să modificăm legislația.	1	2	fourties	male		ro	
278bc816cc2b9c8468695b6fe68aa7c53d728f6a5d3bf43f3279bb511ef6e342638ac5fb80ab457c0fc0b428201cf9a762ad449704672cd9a98b55b8bbb32ddb	common_voice_ro_20821553.mp3	Vorbiţi neîncetat despre deficite şi datorii.	1	2				ro	
1ae77ab733e5ae02a32e4456323ba2db53dc5a6f5233e1d627e2a8f9f31acd1bb7b5a202e17cc598b50163f86120103d04d3598d52e6908ca9d744b1b14d0e92	common_voice_ro_20828214.mp3	Acest tratat ne oferă noi obiective.	1	2				ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20829663.mp3	Nu putem pretinde că este vina auditorilor.	1	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20829670.mp3	Sper că va prevala bunul simț.	1	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20829824.mp3	Repet că este timpul să acționăm.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20829852.mp3	Nu merită să încercăm să clasificăm păsurile.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20829869.mp3	Ea ar trebui să fie exact opusul acesteia.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20829951.mp3	Al treilea motiv, se produce mai puțină poluare.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20829957.mp3	Cum putem lupta împotriva crizei financiare?	1	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20829959.mp3	Protecţia ar trebui să fie egală.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20829998.mp3	Ar fi trebuit adoptat amendamentul în acest sens.	0	2	twenties	female		ro	
db62c877d5905317e82033419291f6c36c435110c13e4752f3c10107b042842a47d1238bb529f8933a0ce70033483055cef5d145e9cc1dd07a7840ad04096e5a	common_voice_ro_20830021.mp3	Doresc să precizez foarte clar acest lucru.	1	2	twenties	female		ro	
64e638b640a981dc7e46d634ecc1f59a2f6c805157f2a3425308468d1fe834a611227bcdc44705d49c01f2eeeb9739c9f59133e60db65af29fcf8f41cff53691	common_voice_ro_20875729.mp3	Am votat, în consecinţă, pentru acest amendament.	0	2	fourties	male		ro	
b77c7905b87e1917481285ac27f0c286f7447d492fd907b411c1706983f8bc19546d96dbecc8d638b84d4b5ef4c126d5bae37f2bd1014e1108a42c2410220c60	common_voice_ro_20894205.mp3	Oamenii sunt ca Luna: „Nu-şi arată decât o faţă”.	0	2	thirties	male		ro	
b77c7905b87e1917481285ac27f0c286f7447d492fd907b411c1706983f8bc19546d96dbecc8d638b84d4b5ef4c126d5bae37f2bd1014e1108a42c2410220c60	common_voice_ro_20894299.mp3	Chiar au acestea nevoie de subvenții europene?	0	2	thirties	male		ro	
b77c7905b87e1917481285ac27f0c286f7447d492fd907b411c1706983f8bc19546d96dbecc8d638b84d4b5ef4c126d5bae37f2bd1014e1108a42c2410220c60	common_voice_ro_20894329.mp3	Acesta este cu siguranţă un avantaj.	0	2	thirties	male		ro	
6e8b4baea73ce2e360bee5e0f995256ac6191a9bb61b6a355fa563e29e5a46a54f6a5c96844f16cff96a89621adcff5d163571e0b81eb168d584479e7a374b46	common_voice_ro_20907654.mp3	Impactul acestui eveniment nu trebuie subestimat.	0	2	fourties	male		ro	
6e8b4baea73ce2e360bee5e0f995256ac6191a9bb61b6a355fa563e29e5a46a54f6a5c96844f16cff96a89621adcff5d163571e0b81eb168d584479e7a374b46	common_voice_ro_20907681.mp3	Rămâne de văzut la ce se referă reconstrucţia.	1	2	fourties	male		ro	
e8c8fbfa0cf8670cfc3bd2e2093b5799cec10be528a98ab0f7ba39cb174f993696a422c406ae3c9ff0679153a0e97cf865d7ee5f9cb4b31f2081a0667353f72b	common_voice_ro_20964749.mp3	Ce înseamnă acest lucru în practică?	1	2				ro	
3c68185ee9d5c8b58d7e15800a1e99a937fd689114509d3d5019968d8624e8e6e1a1c2c25cdbbb080682cc4de1fe9693bcd72af0cb9998b55b3b7b9629ba6a90	common_voice_ro_21033434.mp3	Acesta este primul regulament, cu trei module.	1	2	twenties	male		ro	
978dd14d7cf49f4b05ccade6585175d2decda54c3d3a22c02ee302152cdaa059a597e17eed2a6ca0610c6bdd73a5f14d1e67d0a9cd32de92eea4905a3da6c174	common_voice_ro_21093320.mp3	Acest lucru este, în mod clar, inacceptabil.	0	2				ro	
978dd14d7cf49f4b05ccade6585175d2decda54c3d3a22c02ee302152cdaa059a597e17eed2a6ca0610c6bdd73a5f14d1e67d0a9cd32de92eea4905a3da6c174	common_voice_ro_21093321.mp3	Manevra de redresare a mașinii a fost fatală.	1	2				ro	
978dd14d7cf49f4b05ccade6585175d2decda54c3d3a22c02ee302152cdaa059a597e17eed2a6ca0610c6bdd73a5f14d1e67d0a9cd32de92eea4905a3da6c174	common_voice_ro_21093322.mp3	Problema azilului este una foarte delicată.	0	2				ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158353.mp3	Ar fi trebuit să stabilim priorităţi.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158355.mp3	Un nou scandal politic zguduie Parlamentul.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158356.mp3	Acest lucru va permite trasabilitatea acestora.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158359.mp3	Mai totdeauna îţi dezvălui limitele tocmai din vanitate... încercînd să le depăşeşti.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158360.mp3	Pentru Virgil Melente, a fost altfel.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158367.mp3	Aceasta poate fi ultima noastră şansă.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158369.mp3	Doamnă preşedintă, dle comisar, vă mulţumesc.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158370.mp3	Unele încă mai lucrează în acest sens.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158373.mp3	Această problemă se află pe lista de vot.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158389.mp3	Eu una o fac cu siguranță.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158392.mp3	Grecia ne arată astăzi reversul cooperării euro.	1	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158396.mp3	Acest lucru nu se întâmpla anterior.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158401.mp3	Ne referim şi la cei doi tineri bloggeri.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158407.mp3	Nu avem o reţea de facilităţi pentru donatori.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158421.mp3	Comisia de disciplină a hotărât vinovații.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158426.mp3	Alte nume de primari sau viceprimari vin de la diferite beteșuguri.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158430.mp3	La acest lucru trebuie să ne referim.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158433.mp3	Nu trebuie să uităm drepturile limbilor locale.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158490.mp3	Permiteţi-mi, poate, să privesc spre viitor.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158493.mp3	Victoria nu este același lucru cu pacea.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158494.mp3	Acesta este nivelul său de influență?	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158503.mp3	Facem deja acest lucru printr-o serie de legături.	0	2	twenties	male		ro	
906721568c007ee0fe2624c6e37417347dd14a970aca72159797c2cc46d8eecfe9ae8fe98da9720ee9043fa5a9be8c8cf397d76efffec3b0bb01a303cbc6abde	common_voice_ro_21158504.mp3	Solidaritatea reprezintă un cuţit cu două tăişuri.	0	2	twenties	male		ro	
